Client;Country;Currency;Transaction;Date;SourceFile;SourceFolder
IYYc2;SUDAN;XPF;376.0837106981323;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;TRINIDAD AND TOBAGO;MZN;1068571.627440141;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;GHANA;BRL;230783.3989188182;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;PERU;ANG;50976.38846910312;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;MYANMAR;TRY;943810.1095788636;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;COLOMBIA;HRK;237460.9984939196;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;ICELAND;LYD;149890.9160030675;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;JAPAN;BDT;5112203.361169554;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;LAO PEOPLE'S DEMOCRATIC REP;DKK;29165.08387658569;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;ALGERIA;SOS;2860567.622285494;2024-04-09;DataTrans_1.csv;09-04-24
IIMMW;ALBANIA;UAH;1221583.441869701;2024-04-09;DataTrans_1.csv;09-04-24
BEHac;JAMAICA;CHF;53358.34416049151;2024-04-09;DataTrans_1.csv;09-04-24
BEHac;ARGENTINA;NPR;10549212.67686513;2024-04-09;DataTrans_1.csv;09-04-24
BEHac;INDIA;PAB;8018.153661922233;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;URUGUAY;YER;2982326.130129173;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;AUSTRALIA;UAH;360509.7336226418;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;BANGLADESH;HNL;236473.0289587956;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;GAMBIA;PAB;6234.166494189149;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;BURUNDI;FJD;31007.13488434983;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;CAPE VERDE;KHR;51348199.79270074;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;MAURITIUS;SGD;7968.121536538217;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;KUWAIT;DJF;2261817.73613278;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;MALAYSIA;XAF;9139604.789421337;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;RWANDA;MAD;74417.80672478686;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;HAITI;RSD;415531.757884778;2024-04-09;DataTrans_1.csv;09-04-24
ALNVc;DOMINICA;WST;39002.17253836938;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;PERU;PLN;903.9909584017142;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;KUWAIT;NOK;2275.846674239573;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;MACAU;KES;19986.01689936677;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;MOZAMBIQUE;XOF;231790.6961894161;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;PARAGUAY;SEK;2628.723616380211;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;NIGERIA;AWG;237.6281826553239;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;ALGERIA;ARS;87125.97172219427;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;SAMOA;PEN;1160.655913973902;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;NICARAGUA;BYR;5987004.32411324;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;BHUTAN;PAB;172.7004743191345;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;MYANMAR;HKD;2482.46677704841;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;COSTA RICA;MGA;242190.3730593392;2024-04-09;DataTrans_1.csv;09-04-24
DMZ22;MAURITIUS;MAD;4915.195443894584;2024-04-09;DataTrans_1.csv;09-04-24
EENW2;PANAMA;GBP;88606.91547008585;2024-04-09;DataTrans_1.csv;09-04-24
EENW2;ROMANIA;MZN;4362811.870691729;2024-04-09;DataTrans_1.csv;09-04-24
EENW2;KENYA;BSD;72570.15768253697;2024-04-09;DataTrans_1.csv;09-04-24
EENW2;JAPAN;ZMW;1201970.987113063;2024-04-09;DataTrans_1.csv;09-04-24
EENW2;PERU;BGN;145118.3404367403;2024-04-09;DataTrans_1.csv;09-04-24
EENW2;EGYPT;GNF;156083797.4396894;2024-04-09;DataTrans_1.csv;09-04-24
EENW2;GUYANA;BMD;10731.2819847104;2024-04-09;DataTrans_1.csv;09-04-24
EENW2;SOLOMON ISLANDS;GTQ;296203.9935905988;2024-04-09;DataTrans_1.csv;09-04-24
EENW2;LIBERIA;SYP;36585290.82686484;2024-04-09;DataTrans_1.csv;09-04-24
FJKMb;SOUTH AFRICA;TRY;10967.06977841847;2024-04-09;DataTrans_1.csv;09-04-24
FJKMb;BRUNEI DARUSSALAM;DJF;25351.32551767004;2024-04-09;DataTrans_1.csv;09-04-24
FJKMb;FIJI;HUF;342501.3882038851;2024-04-09;DataTrans_1.csv;09-04-24
FJKMb;FRENCH POLYNESIA;AOA;688044.7701820727;2024-04-09;DataTrans_1.csv;09-04-24
FJKMb;HAITI;LBP;1287298.663213164;2024-04-09;DataTrans_1.csv;09-04-24
FJKMb;DOMINICAN REPUBLIC;INR;75355.89722934624;2024-04-09;DataTrans_1.csv;09-04-24
FJKMb;HONDURAS;DOP;53279.31943455794;2024-04-09;DataTrans_1.csv;09-04-24
FJKMb;HAITI;DKK;3525.132328855707;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;TURKEY;OMR;1410.438136043855;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;SINGAPORE;PLN;10611.89076562644;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;TANZANIA, UNITED REPUBLIC OF;LYD;20498.2216511046;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;SOMALIA;GNF;53618092.9336746;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;PERU;KHR;13144940.39168765;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;ALBANIA;CZK;176952.5115358299;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;SOLOMON ISLANDS;AUD;8221.47600227935;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;PERU;ZWL;3931521.07048954;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;SINGAPORE;PAB;5033.090596406593;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;HONG KONG;LAK;31870066.13866694;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;GUYANA;MUR;258621.8269472025;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;BOLIVIA;BIF;7056647.131422682;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;NAMIBIA;DOP;71198.1654071391;2024-04-09;DataTrans_1.csv;09-04-24
CCHVZ;CHILE;MUR;43667.67867407389;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;BERMUDA;SLL;4670181.792987719;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;PAPUA NEW GUINEA;MXN;215084.0540470957;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;UGANDA;LVL;20185.50240325885;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;HAITI;VES;237811.8658874257;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;TAIWAN, PROVINCE OF CHINA;LBP;26226373.55726441;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;PAPUA NEW GUINEA;NGN;4894920.515694692;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;SWAZILAND;CHF;20742.44179369862;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;MYANMAR;BIF;39080177.73218732;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;CZECH REPUBLIC;NIO;385950.0872074695;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;PERU;AOA;3596781.262396283;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;HONG KONG;ZAR;66133.10260255783;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;UNITED KINGDOM;XOF;13632625.42816283;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;ARGENTINA;RSD;1368970.388169591;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;HONDURAS;NAD;337457.8460030201;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;BRAZIL;LAK;255808103.0155674;2024-04-09;DataTrans_1.csv;09-04-24
LVXZ1;ISRAEL;ZAR;158961.6534690463;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;FRENCH POLYNESIA;SOS;1463012.465285946;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;DJIBOUTI;RWF;956773.3371952436;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;HONDURAS;LBP;12982251.96333106;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;TAIWAN, PROVINCE OF CHINA;KES;38630.09067425985;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;PANAMA;DOP;518512.3634992193;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;DENMARK;SOS;1172045.384393027;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;RWANDA;MXN;11893.99849722605;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;ALBANIA;PYG;17154469.05976899;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;GUATEMALA;DJF;1801517.774500513;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;BULGARIA;LRD;702619.2471261552;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;NICARAGUA;ZMW;159864.6965793993;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;SWITZERLAND;KHR;45833222.47140444;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;TURKEY;AWG;18714.97140538911;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;OMAN;VUV;346207.2559598132;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;TANZANIA, UNITED REPUBLIC OF;INR;862899.5193662334;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;GAMBIA;SZL;106403.6780686555;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;GAMBIA;RWF;2221896.702160307;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;ARUBA;PEN;32570.17974621396;2024-04-09;DataTrans_1.csv;09-04-24
FIJVa;LEBANON;GMD;609739.9037078586;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;FIJI;ALL;976818.2969668746;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;MALAWI;SYP;1696911.956193026;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;UKRAINE;BOB;73327.59239882472;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;MALAYSIA;XCD;5178.690605724196;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;LAO PEOPLE'S DEMOCRATIC REP;TOP;22128.66938165956;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;LIBYAN ARAB JAMAHIRIYA;NOK;109080.7867289328;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;PARAGUAY;UGX;38268478.05552447;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;MEXICO;PLN;23152.1967699086;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;KENYA;COP;13293004.77472801;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;SOLOMON ISLANDS;COP;11696643.93044916;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;DENMARK;TRY;182712.3196130806;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;GUATEMALA;MMK;10916598.52171173;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;RUSSIAN FEDERATION;KRW;15803873.18564054;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;SWEDEN;CZK;104502.8680710712;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;ISRAEL;KHR;28812476.79181452;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;HUNGARY;RSD;803924.0856855455;2024-04-09;DataTrans_1.csv;09-04-24
XYZcc;IRAQ;BND;15746.64919798629;2024-04-09;DataTrans_1.csv;09-04-24
FHbbb;PAPUA NEW GUINEA;MVR;13472.98120437613;2024-04-09;DataTrans_1.csv;09-04-24
FHbbb;SYRIAN ARAB REPUBLIC;ZMW;42769.4892385878;2024-04-09;DataTrans_1.csv;09-04-24
FHbbb;BAHAMAS;MVR;12221.57040493469;2024-04-09;DataTrans_1.csv;09-04-24
FHbbb;LIBERIA;LBP;1850715.313718109;2024-04-09;DataTrans_1.csv;09-04-24
FHbbb;VENEZUELA;EGP;11733.20454181602;2024-04-09;DataTrans_1.csv;09-04-24
FHbbb;ISRAEL;BSD;944.7908172137054;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;LEBANON;MZN;68653.8428584155;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;KOREA, REPUBLIC OF;BMD;2626.195853842632;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;TURKEY;ILS;15539.92134343831;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;ZAMBIA;SEK;29751.63764219187;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;SWITZERLAND;RSD;637374.098837834;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;TUNISIA;DZD;684875.7717769007;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;NEW ZEALAND;TWD;17329.63962604147;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;MALAWI;ILS;17705.32021916333;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;AZERBAIJAN;KWD;603.457269648839;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;JAPAN;AED;6866.54938196248;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;MOZAMBIQUE;LYD;28122.71631186272;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;BELIZE;NPR;384207.6788968724;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;CHILE;KRW;93227.63555695752;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;AZERBAIJAN;BZD;5933.448392768226;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;KAZAKHSTAN;TRY;19343.08128884368;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;ARUBA;GMD;258053.1355809441;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;SERBIA;NZD;4602.402271549493;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;MAURITIUS;SDG;587676.1310928415;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;ALBANIA;PES;870935.5228321184;2024-04-09;DataTrans_1.csv;09-04-24
BBEFM;GUATEMALA;BOB;37622.41370464382;2024-04-09;DataTrans_1.csv;09-04-24
CLYac;BOTSWANA;MOP;8795.418265816446;2024-04-09;DataTrans_1.csv;09-04-24
CLYac;ICELAND;VUV;284108.8116536379;2024-04-09;DataTrans_1.csv;09-04-24
CLYac;SAUDI ARABIA;DJF;454099.2862258218;2024-04-09;DataTrans_1.csv;09-04-24
CLYac;ARGENTINA;BHD;630.2904097103595;2024-04-09;DataTrans_1.csv;09-04-24
CLYac;SRI LANKA;NAD;61535.5488676634;2024-04-09;DataTrans_1.csv;09-04-24
CLYac;CANADA;UYU;42697.60940583972;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;PARAGUAY;BDT;2401276.953573116;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;SURINAME;HKD;199319.6390994783;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;SYRIAN ARAB REPUBLIC;BYR;228343457.2656455;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;SOMALIA;VES;229010.3250731739;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;COLOMBIA;UGX;400652.1201660731;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;GUINEA;PAB;20308.37304146796;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;ROMANIA;MXN;858061.4818431576;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;SWITZERLAND;BTN;2837069.90581674;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;MADAGASCAR;TND;108871.5094440814;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;PANAMA;IQD;36340247.49001984;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;LIBYAN ARAB JAMAHIRIYA;SAR;59117.41585552296;2024-04-09;DataTrans_1.csv;09-04-24
DEJZ1;URUGUAY;VES;803783.4353386023;2024-04-09;DataTrans_1.csv;09-04-24
JMW33;PHILIPPINES;TND;34377.9153963813;2024-04-09;DataTrans_1.csv;09-04-24
BKNVZ;MALAYSIA;TWD;97593.15675405812;2024-04-09;DataTrans_1.csv;09-04-24
BKNVZ;MEXICO;YER;1136605.497734756;2024-04-09;DataTrans_1.csv;09-04-24
BDHY2;SOUTH AFRICA;AZN;1752.958969810646;2024-04-09;DataTrans_1.csv;09-04-24
BDHY2;BRUNEI DARUSSALAM;LKR;19359.08197344013;2024-04-09;DataTrans_1.csv;09-04-24
BDHY2;SIERRA LEONE;BYR;25923579.55908086;2024-04-09;DataTrans_1.csv;09-04-24
BDHY2;CAYMAN ISLANDS;DOP;43548.84984866562;2024-04-09;DataTrans_1.csv;09-04-24
BDHY2;ISRAEL;KES;147873.1920601499;2024-04-09;DataTrans_1.csv;09-04-24
BDHY2;HAITI;AUD;524.6200502622635;2024-04-09;DataTrans_1.csv;09-04-24
BDHY2;CROATIA;KWD;332.9377269941899;2024-04-09;DataTrans_1.csv;09-04-24
BDHY2;CZECH REPUBLIC;BND;723.7568392035189;2024-04-09;DataTrans_1.csv;09-04-24
